model_name,model_id,coordinate,Family,Category,Unit_Of_Measure,Location,Level,Location_Line,Area,Volume,Phase_Created,Function,Structural_Material,Assembly_Code,ML_filled,z-height,x,level_group,keyword,MF_Number
400 x 800mm,152095,"{'x': -68.6380844116211, 'y': -16.151084899902344, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152095],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.3412648761840456,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-68.6380844116211,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152096,"{'x': -85.45849609375, 'y': -16.151084899902344, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152096],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.0905119883217254,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-85.45849609375,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152097,"{'x': -85.45849609375, 'y': 16.861709594726562, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152097],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.090512817148084,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-85.45849609375,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152098,"{'x': -68.47909164428711, 'y': 16.861709594726562, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152098],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.34276325802835383,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-68.47909164428711,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152099,"{'x': -54.64313316345215, 'y': 16.861709594726562, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152099],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.8775595222263043,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-54.64313316345215,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152110,"{'x': -85.29950332641602, 'y': -79.77608489990234, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152110],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.0904320000009888,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-85.29950332641602,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152111,"{'x': -85.29950332641602, 'y': -73.77608489990234, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152111],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.0904320000009853,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-85.29950332641602,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152112,"{'x': -85.29950332641602, 'y': -67.77608489990234, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152112],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.090432000000987,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-85.29950332641602,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152122,"{'x': -79.13545989990234, 'y': -46.10941696166992, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152122],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.4640640000013228,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-79.13545989990234,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152123,"{'x': -85.13545989990234, 'y': -46.10941696166992, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152123],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.4640640000013148,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-85.13545989990234,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152124,"{'x': -91.13545989990234, 'y': -46.10941696166992, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152124],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.4640640000013079,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-91.13545989990234,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152132,"{'x': -85.29950332641602, 'y': 68.89058685302734, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152132],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.090432000000987,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-85.29950332641602,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152133,"{'x': -85.29950332641602, 'y': 74.89058685302734, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152133],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.0904320000009866,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-85.29950332641602,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152134,"{'x': -85.29950332641602, 'y': 80.89058685302734, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152134],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.0904320000009868,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-85.29950332641602,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152144,"{'x': -79.13545989990234, 'y': 47.22391700744629, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152144],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.4640640000012868,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-79.13545989990234,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152145,"{'x': -85.13545989990234, 'y': 47.22391700744629, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152145],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.4640640000012903,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-85.13545989990234,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152146,"{'x': -91.13545989990234, 'y': 47.22391700744629, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152146],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,1.464064000001287,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-91.13545989990234,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152147,"{'x': -24.468791961669922, 'y': 57.371395111083984, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152147],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.47292935986221873,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-24.468791961669922,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152148,"{'x': -3.1354598999023438, 'y': 57.371395111083984, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152148],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.47292935808872316,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-3.1354598999023438,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152149,"{'x': -24.468791961669922, 'y': -56.488189697265625, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152149],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.4503688454163736,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-24.468791961669922,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152150,"{'x': -3.1354598999023438, 'y': -56.488189697265625, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152150],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.4503688436428907,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,-3.1354598999023438,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152151,"{'x': 18.197874069213867, 'y': -56.488189697265625, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152151],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.4503688418694053,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,18.197874069213867,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152152,"{'x': 39.53120422363281, 'y': -56.488189697265625, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152152],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.45036886193801307,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,39.53120422363281,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152153,"{'x': 60.86453628540039, 'y': -56.488189697265625, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152153],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.45036886919617425,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,60.86453628540039,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
400 x 800mm,152154,"{'x': 82.19786834716797, 'y': -56.488189697265625, 'z': 28.297243118286133}",M_Concrete-Rectangular Beam [152154],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.45036883654895676,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,28.297243118286133,82.19786834716797,15.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,124614,"{'x': -45.135459899902344, 'y': 74.89057731628418, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [124614],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.6206965595777805,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,-45.135459899902344,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,124616,"{'x': -45.135459899902344, 'y': 57.5042724609375, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [124616],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.2547282864781204,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,-45.135459899902344,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,124638,"{'x': -24.468793869018555, 'y': 74.89057731628418, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [124638],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.6206963165155142,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,-24.468793869018555,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,124645,"{'x': -24.468793869018555, 'y': -73.77608680725098, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [124645],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.6206963165154831,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,-24.468793869018555,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,124647,"{'x': -3.135457992553711, 'y': 74.89057731628418, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [124647],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.6206960656125505,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,-3.135457992553711,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,124653,"{'x': -3.135457992553711, 'y': -73.77608680725098, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [124653],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.6206960656125023,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,-3.135457992553711,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,124655,"{'x': 18.1978702545166, 'y': -73.77608680725098, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [124655],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.6206958147095111,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,18.1978702545166,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,124657,"{'x': 39.53120422363281, 'y': -73.77608680725098, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [124657],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.6206955638065231,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,39.53120422363281,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,124659,"{'x': 60.86453628540039, 'y': -73.77608680725098, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [124659],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.6206953129034909,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,60.86453628540039,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,124661,"{'x': 82.1978759765625, 'y': -73.77608680725098, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [124661],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.6206950620005149,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,82.1978759765625,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,128213,"{'x': -24.468793869018555, 'y': 57.371395111083984, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [128213],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.26576209602333034,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,-24.468793869018555,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,128264,"{'x': -3.135457992553711, 'y': 57.371395111083984, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [128264],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.2657620959465428,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,-3.135457992553711,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,128318,"{'x': -24.468793869018555, 'y': -56.488189697265625, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [128318],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.25307163796420146,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,-24.468793869018555,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,128344,"{'x': -3.135457992553711, 'y': -56.488189697265625, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [128344],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.2530716378874093,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,-3.135457992553711,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,128372,"{'x': 18.1978702545166, 'y': -56.488189697265625, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [128372],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.2530716378106105,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,18.1978702545166,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,128397,"{'x': 39.53120422363281, 'y': -56.488189697265625, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [128397],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.2530716377338037,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,39.53120422363281,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,128432,"{'x': 60.86453628540039, 'y': -56.488189697265625, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [128432],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.2530716460683722,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,60.86453628540039,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
300 x 600mm,128473,"{'x': 82.1978759765625, 'y': -56.488189697265625, 'z': 3.854987621307373}",M_Concrete-Rectangular Beam [128473],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,0.2530716447178198,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.854987621307373,82.1978759765625,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
600 x 900,124784,"{'x': -73.13545989990234, 'y': 74.89058494567871, 'z': 3.3628616333007812}",M_Concrete-Rectangular Beam [124784],Revit Structural Framing,autodesk.unit.unit:cubicMeters-1.0.1,-1,,,,2.590795953845128,New Construction,,Concrete - Cast-in-Place Concrete - 28 MPa,B102030,0,3.3628616333007812,-73.13545989990234,2.0,Revit Structural Framing  Concrete - Cast-in-Place Concrete - 28 MPa,"['06 73 00', '06 13 00', '05 20 00']"
